baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1.1	EhMyb10_2.1	EhMyb10_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_096510A	125.267832804429	0.475755096883147	0.386384641567549	1.23129919179247	0.218210984066487	0.697740624930587	219	172	27	235	127	105	196.336456721893	154.78442699448	84.6681455687283	138.917550309359	119.254995458652	57.6454217734614	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_103720A	167.966978166651	0.512831551920191	0.411487142528212	1.24628815561359	0.212658624670132	0.697740624930587	125	166	109	198	84	380	112.064187626651	149.384970238859	341.808439518199	117.045425367034	78.8773198309192	208.621526418241	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_105270A	180.934396749843	-0.469742218483591	0.377717239702732	-1.2436345739826	0.213634085469505	0.697740624930587	167	119	63	299	187	508	149.717754669206	107.089225653158	197.559006327033	176.750415074461	175.595938195023	278.894040580175	30.23	UP_pEhEx_DOWN_EhMyb10
EHI_115270A	157.516704797166	0.81591129538841	0.661631227884017	1.23318135692869	0.217508109297205	0.697740624930587	195	496	12	144	147	115	174.820132697576	446.355091798035	37.6302869194348	85.1239457214794	138.035309704109	63.1354619423625	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_115400A	157.516704797166	0.81591129538841	0.661631227884017	1.23318135692869	0.217508109297205	0.697740624930587	195	496	12	144	147	115	174.820132697576	446.355091798035	37.6302869194348	85.1239457214794	138.035309704109	63.1354619423625	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_117470A	8040.85681597012	0.657127929528796	0.528271304152135	1.24392130400396	0.213528527745593	0.697740624930587	4268	3637	8631	4726	4243	13301	3826.31962232439	3272.97070336583	27065.5838668035	2793.720607498	3984.24366717369	7302.30242865533	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_118050A	59.8329346560325	-0.584015539175984	0.471357991219316	-1.2390063392481	0.215343150440956	0.697740624930587	84	66	3	151	118	27	75.3071340851098	59.3940243118353	9.4075717298587	89.2619153051625	110.803854048196	14.8231084560329	30.23	UP_pEhEx_DOWN_EhMyb10
EHI_118230A	106.034557328987	-0.968021511046462	0.78010946659014	-1.24087907210982	0.214650424927949	0.697740624930587	26	46	72	151	186	149	23.3093510263435	41.3958351264307	225.781721516609	89.2619153051625	174.65692248275	81.8015985166261	30.23	UP_pEhEx_DOWN_EhMyb10
EHI_127220A	26.4932867504182	-0.660469094178544	0.537508577870285	-1.22876010052798	0.219161765155797	0.697740624930587	13	23	10	49	32	66	11.6546755131718	20.6979175632153	31.3585724328623	28.9657870857812	30.0485027927311	36.2342651147471	30.23	UP_pEhEx_DOWN_EhMyb10
EHI_134960A	1548.33350000232	0.665003962747896	0.535751293870764	1.24125498222	0.214511569262761	0.697740624930587	1092	773	1515	1155	970	2315	978.992743106427	695.630012015889	4750.82372357864	682.7649813077	910.845240904663	1270.9442991006	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_135040A	36.2542541336652	0.834409505948799	0.669862140447777	1.24564362659909	0.212895258280237	0.697740624930587	22	39	30	55	18	35	19.7232970222907	35.0964689115391	94.075717298587	32.5126181575095	16.9022828209113	19.2151405911538	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_135760A	414.539226999382	1.11335444256687	0.899697884288148	1.23747589275235	0.215910458782308	0.697740624930587	3	21	718	19	12	349	2.68954050303963	18.8980986446749	2251.54550067952	11.2316317271396	11.2681885472742	191.602401894648	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_143620A	109.04604918873	0.725146532494251	0.581136323936602	1.24780796282381	0.21210139190676	0.697740624930587	199	168	9	192	189	10	178.406186701629	151.184789157399	28.2227151895761	113.498594295306	177.473969619568	5.49004016890108	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_146980A	111.612127298272	0.51995407848358	0.417795560393325	1.24451795991819	0.213308993552324	0.697740624930587	201	159	21	238	108	70	180.199213703656	143.085604023967	65.8530021090109	140.690965845223	101.413696925468	38.4302811823076	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_151440A	586.671714698448	0.759951121210354	0.618857688409639	1.22799011055886	0.219450680421717	0.697740624930587	414	283	604	681	209	731	371.15658941947	254.674376973476	1894.05777494488	402.565326641163	196.254283865025	401.321936346669	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_153530A	58.2230046862932	0.5492604299798	0.445162383080256	1.23384286466266	0.217261463258251	0.697740624930587	88	100	12	120	52	42	78.8931880891626	89.9909459270232	37.6302869194348	70.9366214345662	48.8288170381881	23.0581687093845	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_156670A	399.602188578943	-0.722878728792356	0.582607071158145	-1.24076545682044	0.214692405493596	0.697740624930587	627	584	10	892	613	320	562.113965135284	525.547124213816	31.3585724328623	527.295552663609	575.616631623256	175.681285404835	30.23	UP_pEhEx_DOWN_EhMyb10
EHI_159860A	712.746852493052	0.48398860959803	0.394042837262677	1.2282639444995	0.219347901271078	0.697740624930587	685	950	330	1105	480	1218	614.11174819405	854.913986306721	1034.83289028446	653.208055709964	450.727541890967	668.686892572152	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_161980A	251.457364526578	0.436721400592308	0.351556551938964	1.24225077923773	0.214144049534076	0.697740624930587	220	269	137	275	175	570	197.232970222907	242.075644543692	429.612442330214	162.563090787548	164.327749647748	312.932289627362	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_163700A	72.7635453394144	-0.623196021213809	0.50748928518598	-1.22799838224254	0.219447575272441	0.697740624930587	118	66	5	198	105	73	105.788593119559	59.3940243118353	15.6792862164312	117.045425367034	98.596649788649	40.0772932329779	30.23	UP_pEhEx_DOWN_EhMyb10
EHI_169260A	65.0189948280527	0.56087563689108	0.456388739686699	1.22894275892107	0.219093268259561	0.697740624930587	100	117	13	123	49	65	89.6513501013212	105.289406734617	40.766144162721	72.7100369704304	46.0117699013696	35.685261097857	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_182820A	115.05966692785	0.448831165509963	0.365365243231155	1.22844516227287	0.21927990310948	0.697740624930587	141	134	48	146	96	212	126.408403642863	120.587867542211	150.521147677739	86.3062227453889	90.1455083781934	116.388851580703	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_186730A	132.043947298739	-0.578415554768587	0.467398633115019	-1.2375208521978	0.215893777814658	0.697740624930587	118	74	49	236	193	265	105.788593119559	66.5932999859972	153.657004921025	139.508688821314	181.23003246866	145.486064475879	30.23	UP_pEhEx_DOWN_EhMyb10
EHI_189140A	184.465781809258	0.511274649646532	0.410987319331815	1.24401563162037	0.213493809898615	0.697740624930587	160	196	111	252	124	316	143.442160162114	176.382254016966	348.080154004772	148.966905012589	116.437948321833	173.485269337274	30.23	DOWN_pEhEx_UP_EhMyb10
EHI_197480A	12407.2625787932	-0.995590321102791	0.806312102347611	-1.234745600623	0.216925198894764	0.697740624930587	13643	1331	3841	22670	23333	24879	12231.1336943232	1197.77949028868	12044.8276714624	13401.1100660135	21910.0536144624	13658.670936209	30.23	UP_pEhEx_DOWN_EhMyb10
EHI_159480A	62882.0501114229	-0.666766231490116	0.543509627922935	-1.22677906192429	0.21990564252248	0.698569514585545	93646	78237	4054	103259	108194	86670	83954.9033158832	70406.2163649251	12712.7652642824	61040.3716059323	101595.865973649	47582.1781438657	30.14	UP_pEhEx_DOWN_EhMyb10
EHI_051020A	44.6721986917871	-0.61567247893556	0.503518742681274	-1.22273994341712	0.221427935208395	0.698899958800048	58	45	5	93	62	85	51.9977830587663	40.4959256671604	15.6792862164312	54.9758816117888	58.2189741609166	46.6653414356592	30.11	UP_pEhEx_DOWN_EhMyb10
EHI_099190A	2539.80427306821	0.734712401637789	0.600427384799931	1.22364905438582	0.221084645940671	0.698899958800048	739	833	3326	1149	832	3527	662.523477248763	749.624579572103	10429.86119117	679.218150235971	781.26107261101	1936.33716757141	30.11	DOWN_pEhEx_UP_EhMyb10
EHI_136740A	196.35304942578	-0.969405207406658	0.792850959190445	-1.22268277053797	0.22144953701092	0.698899958800048	134	44	95	199	459	313	120.13280913577	39.5960162078902	297.906438112192	117.636563878989	431.008211933237	171.838257286604	30.11	UP_pEhEx_DOWN_EhMyb10
EHI_138020A	645.327390607939	0.636117956236667	0.520239195803002	1.22274131085952	0.22142741856197	0.698899958800048	355	372	643	419	396	1062	318.26229285969	334.766318848526	2016.35620743305	247.687036509027	371.850222060048	583.042265937295	30.11	DOWN_pEhEx_UP_EhMyb10
EHI_151960A	46.4429090938542	0.848653249177624	0.693487507294476	1.22374698931276	0.22104768752165	0.698899958800048	21	9	60	26	11	69	18.8267835212774	8.09918513343209	188.151434597174	15.3696013108227	10.3291728350013	37.8812771654175	30.11	DOWN_pEhEx_UP_EhMyb10
EHI_170150A	62.3834130588639	0.655536843720122	0.535435597933701	1.2243056798052	0.220836935105991	0.698899958800048	30	76	45	60	36	125	26.8954050303963	68.3931189045376	141.11357594788	35.4683107172831	33.8045656418225	68.6255021112635	30.11	DOWN_pEhEx_UP_EhMyb10
EHI_170480A	58.5331055525506	0.536331592064875	0.438760633951466	1.22237856034323	0.221564503067868	0.698899958800048	61	66	31	84	47	84	54.6873235618059	59.3940243118353	97.2115745418732	49.6556350041963	44.1337384768239	46.1163374187691	30.11	DOWN_pEhEx_UP_EhMyb10
EHI_197810A	52.5839544611163	0.550412437754394	0.44935713792572	1.2248886048526	0.220617194411806	0.698899958800048	74	78	16	73	38	91	66.3419990749777	70.1929378230781	50.1737158925797	43.1531113726944	35.6825970663682	49.9593655369999	30.11	DOWN_pEhEx_UP_EhMyb10
EHI_083420A	24.9920447960776	0.641182213417338	0.524802919178425	1.22175809239229	0.221799120704545	0.699026851931238	44	32	7	44	26	17	39.4465940445813	28.7971026966474	21.9510007030036	26.0100945260076	24.414408519094	9.33306828713184	30.1	DOWN_pEhEx_UP_EhMyb10
EHI_070680A	1693.33471932775	0.610549933310124	0.499985785054959	1.22113458334223	0.222035067504839	0.699157708185114	627	672	1931	1002	555	3323	562.113965135284	604.739156629596	6055.34033678572	592.320788978628	521.153720311431	1824.34034812583	30.08	DOWN_pEhEx_UP_EhMyb10
EHI_005870A	193.600749067521	-1.04198595024862	0.85428095679901	-1.21972278786705	0.22256997999281	0.700228913433198	317	313	0	379	321	128	284.194779821188	281.671660751583	0	224.041496030838	301.424043639584	70.2725141619339	29.98	UP_pEhEx_DOWN_EhMyb10
EHI_009700A	60.569098551933	0.522832160496795	0.429341423761831	1.21775382378856	0.223317536600426	0.700741589542001	77	85	22	100	43	90	69.0315395780173	76.4923040379697	68.9888593522971	59.1138511954718	40.3776756277325	49.4103615201097	29.93	DOWN_pEhEx_UP_EhMyb10
EHI_015120A	279.671009448387	0.78619405832608	0.645440934321159	1.21807281893727	0.223196301927243	0.700741589542001	62	171	205	102	27	1348	55.5838370628191	153.88451753521	642.850734873678	60.2961282193813	25.3534242313669	740.057414767866	29.93	DOWN_pEhEx_UP_EhMyb10
EHI_154200A	92.4845906733598	0.972433335867898	0.798090446426408	1.21845003936852	0.223052999408671	0.700741589542001	103	172	15	148	181	6	92.3408906043608	154.78442699448	47.0378586492935	87.4884997692983	169.961843921385	3.29402410134065	29.93	DOWN_pEhEx_UP_EhMyb10
EHI_151630A	4514.21243847864	0.714786012494012	0.587850613228773	1.21593138870443	0.224011059731847	0.702304944024169	3520	2252	4394	3528	3215	5500	3155.7275235665	2026.59610227656	13778.9567269997	2085.53667017625	3018.93551495721	3019.5220928956	29.77	DOWN_pEhEx_UP_EhMyb10
EHI_155530A	383.83574542189	0.893595253897137	0.73616258525177	1.21385584081474	0.224802778253138	0.703560305133407	517	629	40	945	616	20	463.49748002383	566.043049880976	125.434289731449	558.625893797209	578.433678760074	10.9800803378022	29.64	DOWN_pEhEx_UP_EhMyb10
EHI_170000A	37.3658177242174	-0.586643614368747	0.483286097631142	-1.2138640388048	0.224799647199166	0.703560305133407	22	23	16	42	41	128	19.7232970222907	20.6979175632153	50.1737158925797	24.8278175020982	38.4996442031868	70.2725141619339	29.64	UP_pEhEx_DOWN_EhMyb10
EHI_004380A	380.672226112696	-0.403546989597214	0.332815317402801	-1.21252529104244	0.225311367396157	0.70367106372671	343	326	122	662	431	919	307.504130847532	293.370483722096	382.57458368092	391.333694914024	404.715771989597	504.53469152201	29.63	UP_pEhEx_DOWN_EhMyb10
EHI_156440A	31.5339154051869	-0.663929974097755	0.548849869647854	-1.2096750146333	0.22640362089316	0.70367106372671	18	16	16	51	39	76	16.1372430182378	14.3985513483237	50.1737158925797	30.1480641096906	36.6216127786411	41.7243052836482	29.63	UP_pEhEx_DOWN_EhMyb10
EHI_166020A	29.9923712609269	0.580321460560982	0.479140895674207	1.21117079715018	0.225829952419917	0.70367106372671	35	34	15	43	21	47	31.3779725354624	30.5969216151879	47.0378586492935	25.4189560140529	19.7193299577298	25.8031887938351	29.63	DOWN_pEhEx_UP_EhMyb10
EHI_175050A	1366.44508999987	-0.595784380127167	0.491555873789684	-1.21203796332231	0.225497848910166	0.70367106372671	1801	774	305	2205	1966	3245	1614.62081532479	696.52992147516	956.436459202301	1303.46041886015	1846.10489032842	1781.5180348084	29.63	UP_pEhEx_DOWN_EhMyb10
EHI_176150A	184.409345134978	-0.583170089887481	0.48173384554284	-1.21056491106689	0.22606219911822	0.70367106372671	27	58	103	78	59	1103	24.2058645273567	52.1947486376735	322.993296058482	46.108803932468	55.401927024098	605.551430629789	29.63	UP_pEhEx_DOWN_EhMyb10
EHI_182040A	45.4178724271922	0.680887188032506	0.562135631543893	1.21125071926586	0.225799329599281	0.70367106372671	9	19	48	18	7	145	8.0686215091189	17.0982797261344	150.521147677739	10.6404932151849	6.57310998590994	79.6055824490657	29.63	DOWN_pEhEx_UP_EhMyb10
EHI_194330A	852.074328158712	0.471402240606389	0.389647413881805	1.20981744985836	0.226348948821294	0.70367106372671	885	761	497	868	759	1548	793.414448396692	684.831098504647	1558.52104991326	513.108228376695	712.712925615092	849.858218145888	29.63	DOWN_pEhEx_UP_EhMyb10
EHI_200020A	30.2246822967732	0.601194242875057	0.496808280108231	1.21011317030402	0.226235470117112	0.70367106372671	30	40	15	43	18	53	26.8954050303963	35.9963783708093	47.0378586492935	25.4189560140529	16.9022828209113	29.0972128951757	29.63	DOWN_pEhEx_UP_EhMyb10
EHI_001950A	137.369914079266	-0.618401185423667	0.514636128810802	-1.20162800628211	0.229507685691394	0.705625280901865	236	150	2	338	267	38	211.577186239118	134.986418890535	6.27171448657247	199.804817040695	250.71719517685	20.8621526418241	29.44	UP_pEhEx_DOWN_EhMyb10
EHI_003240.mRNA	26.203849718624	1.30061114895554	1.08275700925027	1.20120316732572	0.229672401088002	0.705625280901865	31	90	0	74	5	0	27.7919185314096	80.9918513343209	0	43.7442498846492	4.69507856136424	0	29.44	DOWN_pEhEx_UP_EhMyb10
EHI_025090A	93.8357847167528	0.690436859120781	0.574855074360233	1.20106247629315	0.229726967299143	0.705625280901865	198	197	2	232	62	12	177.509673200616	177.282163476236	6.27171448657247	137.144134773495	58.2189741609166	6.5880482026813	29.44	DOWN_pEhEx_UP_EhMyb10
EHI_064680A	162.207187822689	-0.677031020857372	0.563757032258362	-1.20092696342118	0.229779533908811	0.705625280901865	310	152	5	396	261	116	277.919185314096	136.786237809075	15.6792862164312	234.090850734068	245.083100903213	63.6844659592526	29.44	UP_pEhEx_DOWN_EhMyb10
EHI_104740A	598.272935012488	0.73679480178141	0.611284696142713	1.20532185155408	0.228079077118574	0.705625280901865	152	164	810	285	135	857	136.270052154008	147.585151320318	2540.04436706185	168.474475907095	126.767121156834	470.496442474823	29.44	DOWN_pEhEx_UP_EhMyb10
EHI_130870A	50.9589129685433	0.533205625519435	0.44363300915272	1.20190701439865	0.22939955647638	0.705625280901865	71	51	23	64	48	75	63.652458571938	45.8953824227818	72.1247165955834	37.832864765102	45.0727541890967	41.1753012667581	29.44	DOWN_pEhEx_UP_EhMyb10
EHI_131130A	293.0383056311	0.469624521749628	0.390528511072661	1.20253581603995	0.229155998176018	0.705625280901865	282	195	178	224	157	896	252.816807285726	175.482344557695	558.182589304949	132.415026677857	147.425466826837	491.907599133537	29.44	DOWN_pEhEx_UP_EhMyb10
EHI_151350A	84.2640469747457	-0.873696074826731	0.724541335439943	-1.20586091102204	0.227871124707938	0.705625280901865	11	31	72	99	75	206	9.86164851114533	27.8971932373772	225.781721516609	58.5227126835171	70.4261784204636	113.094827479362	29.44	UP_pEhEx_DOWN_EhMyb10
EHI_152570A	13023.6620242222	-0.787156446737282	0.653575277025607	-1.20438528568522	0.228440696583661	0.705625280901865	25472	14654	332	29158	18238	12232	22835.9918978085	13187.273216146	1041.10460477103	17236.4167315757	17125.7685604322	6715.4171345998	29.44	UP_pEhEx_DOWN_EhMyb10
EHI_155470A	112.419102289268	-1.06042777433495	0.879664785269045	-1.20549076431498	0.228013901279218	0.705625280901865	270	76	0	289	159	80	242.058645273567	68.3931189045376	0	170.839029954914	149.303498251383	43.9203213512087	29.44	UP_pEhEx_DOWN_EhMyb10
EHI_174660A	184.663028312198	0.746268408117091	0.618097441375649	1.20736369083843	0.227292112274795	0.705625280901865	23	25	270	40	23	315	20.6198105233039	22.4977364817558	846.681455687283	23.6455404781887	21.5973613822755	172.936265320384	29.44	DOWN_pEhEx_UP_EhMyb10
EHI_187040A	165.382159386361	-0.626020103506141	0.519006800978702	-1.20618863245268	0.227744766003229	0.705625280901865	194	95	41	258	311	291	173.923619196563	85.4913986306721	128.570146974736	152.513736084317	292.033886516856	159.760168915022	29.44	UP_pEhEx_DOWN_EhMyb10
EHI_188110A	63.1897159422461	-0.635489416561524	0.528606989617642	-1.20219639362165	0.229287446253794	0.705625280901865	93	71	4	127	101	90	83.3757555942287	63.8935716081865	12.5434289731449	75.0745910182492	94.8405869395577	49.4103615201097	29.44	UP_pEhEx_DOWN_EhMyb10
EHI_192430A	30.5693119733198	0.772674846581667	0.64213750506331	1.20328565219919	0.228865799357544	0.705625280901865	19	20	30	35	13	39	17.033756519251	17.9981891854046	94.075717298587	20.6898479184151	12.207204259547	21.4111566587142	29.44	DOWN_pEhEx_UP_EhMyb10
EHI_062500A	200.562089595293	-0.908223668602669	0.757268318107028	-1.19934195962798	0.230395005882316	0.706181635123356	32	29	223	157	137	415	28.6884320324228	26.0973743188367	699.29616525283	92.8087463768908	128.64515258138	227.836667009395	29.38	UP_pEhEx_DOWN_EhMyb10
EHI_093800A	27.6356106603719	0.681599853998852	0.568181865685698	1.19961564274192	0.230288648508978	0.706181635123356	48	21	13	38	24	33	43.0326480486342	18.8980986446749	40.766144162721	22.4632634542793	22.5363770945484	18.1171325573736	29.38	DOWN_pEhEx_UP_EhMyb10
EHI_137700A	3795.57714387983	0.833574274437845	0.695257238168631	1.19894368397164	0.230549844169861	0.706181635123356	827	1037	5490	1438	1069	3696	741.416665337926	933.206109263231	17215.8562656414	850.057180190885	1003.80779641967	2029.11884642584	29.38	DOWN_pEhEx_UP_EhMyb10
EHI_059860A	23.9182884406035	0.850605071172203	0.710543612471167	1.19711873591253	0.231260278220812	0.707153027620783	5	13	28	15	4	49	4.48256750506606	11.698822970513	87.8040028120145	8.86707767932077	3.75606284909139	26.9011968276153	29.28	DOWN_pEhEx_UP_EhMyb10
EHI_145840A	4109.60944263079	-0.578185228619638	0.48295007135433	-1.19719462303472	0.231230705167318	0.707153027620783	5460	6424	209	8383	6788	3637	4894.96371553214	5781.01836635197	655.394163846823	4955.5141457164	6374.03865490809	1996.72760942932	29.28	UP_pEhEx_DOWN_EhMyb10
